Video ID,Title,Views,Likes,Comments,Channel Title,Channel Subscribers,Video Category,Duration,Publish Date,Comment Author,Comment Text,Video Link
qrhRfPY4F4w,The most important skills of data scientists | Jose Miguel Cansado | TEDxIEMadrid,343671,5741,106,TEDx Talks,42400000,Nonprofits & Activism,0:09:54,2017-07-19T15:24:56.000Z,@mhalton,The disrespect to Da Vinci!,https://www.youtube.com/watch?v=qrhRfPY4F4w
qrhRfPY4F4w,The most important skills of data scientists | Jose Miguel Cansado | TEDxIEMadrid,343671,5741,106,TEDx Talks,42400000,Nonprofits & Activism,0:09:54,2017-07-19T15:24:56.000Z,@abhimanyukarkara4218,I'm a data analyst myself and I imagined the guy in a lab coat. 😅,https://www.youtube.com/watch?v=qrhRfPY4F4w
qrhRfPY4F4w,The most important skills of data scientists | Jose Miguel Cansado | TEDxIEMadrid,343671,5741,106,TEDx Talks,42400000,Nonprofits & Activism,0:09:54,2017-07-19T15:24:56.000Z,@omarymkongo7535,"The well-being of the country is highly dependent on talent in fields such as Software development, Data science, Information Security, Nursing, Management Analysis, and Artificial Intelligence. Educating and respecting research is the basis for building a strong economy. India is an example of how investing in subjects like Data science and Artificial Intelligence contributes to the success of the economy. Let's take steps to ensure that we build our young people a solid foundation of education and skills needed for sustainable development.

Prepared by Data Scientist & Analyst Mr. Omary Mkongo.",https://www.youtube.com/watch?v=qrhRfPY4F4w
325qP7zRCyI,Data Scientist vs. AI Engineer,79074,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@vsaihruthikreddy7127,"AI Engineer≠ Data Scientist + Software Engineer

AI Engineer = Data Scientist + AI Training

Software Engineering ≠ AI Training",https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79074,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@debojitmandal8670,I disgaree with you atleast in maang thatd not the case,https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79074,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@SunilDhiman-xz7qs,Best explanation 👌,https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79074,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@aqz5905,"If someone doesn’t like math and love software engineering and coding, what should they choose in AI ?",https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79074,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@VikashSingh-cp6yg,Which university is best with practical approach.,https://www.youtube.com/watch?v=325qP7zRCyI
9R3X0JoCLyU,The Complete Data Science Roadmap,253636,9207,256,Programming with Mosh,4350000,Education,0:06:13,2024-08-01T13:00:08.000Z,@Dembe-v6i,"degree is needed even if you are a wizard, competition is stiff out there. without a degree, you are paid peanuts no matter how good you are. why do you think academic school was created",https://www.youtube.com/watch?v=9R3X0JoCLyU
9R3X0JoCLyU,The Complete Data Science Roadmap,253636,9207,256,Programming with Mosh,4350000,Education,0:06:13,2024-08-01T13:00:08.000Z,@mikesanga7469,"you just earned a subscriber,nice job💯",https://www.youtube.com/watch?v=9R3X0JoCLyU
9R3X0JoCLyU,The Complete Data Science Roadmap,253636,9207,256,Programming with Mosh,4350000,Education,0:06:13,2024-08-01T13:00:08.000Z,@Pakhtunacademy,"https://youtu.be/KN8DAwp1RcM?si=BFXN1K_cRAoVphgG
Data science lecture",https://www.youtube.com/watch?v=9R3X0JoCLyU
9R3X0JoCLyU,The Complete Data Science Roadmap,253636,9207,256,Programming with Mosh,4350000,Education,0:06:13,2024-08-01T13:00:08.000Z,@MalayPaul-qc3pe,"IITM BS degree in DS and application, ANYONE ?",https://www.youtube.com/watch?v=9R3X0JoCLyU
9R3X0JoCLyU,The Complete Data Science Roadmap,253636,9207,256,Programming with Mosh,4350000,Education,0:06:13,2024-08-01T13:00:08.000Z,@ryuzaki_ray,Can a 31 years old electrical engineering grad like me become a Data Scientist in just 3 years? I mean I consider to change my career now.,https://www.youtube.com/watch?v=9R3X0JoCLyU
GDkVq42LN7w,Estudia Data Science desde cero,52190,4618,71,MoureDev by Brais Moure,612000,Education,0:00:17,2023-08-17T17:13:57.000Z,@micamiic,Más bien parece una tomadura de pelo!,https://www.youtube.com/watch?v=GDkVq42LN7w
GDkVq42LN7w,Estudia Data Science desde cero,52190,4618,71,MoureDev by Brais Moure,612000,Education,0:00:17,2023-08-17T17:13:57.000Z,@micamiic,Pues yo no puedo entrar…,https://www.youtube.com/watch?v=GDkVq42LN7w
GDkVq42LN7w,Estudia Data Science desde cero,52190,4618,71,MoureDev by Brais Moure,612000,Education,0:00:17,2023-08-17T17:13:57.000Z,@vyc105,Yo,https://www.youtube.com/watch?v=GDkVq42LN7w
GDkVq42LN7w,Estudia Data Science desde cero,52190,4618,71,MoureDev by Brais Moure,612000,Education,0:00:17,2023-08-17T17:13:57.000Z,@luisdanielgarciaceiro4605,"Le he visto de primer golpe y es interesante. Sin embargo no siempre tengo conexión a internet, sería de gran ayuda poder obtener el sitio web de la misma forma que en la página oficial de Python ofrece sus cursos y tutoriales para verlos offline, descargarlo y listo, ya que es gratis este curso, es mi sugerencia.",https://www.youtube.com/watch?v=GDkVq42LN7w
GDkVq42LN7w,Estudia Data Science desde cero,52190,4618,71,MoureDev by Brais Moure,612000,Education,0:00:17,2023-08-17T17:13:57.000Z,@drakocine8511,Ya entré. Muchas gracias. Lo único que si no sé si pyhton para análisis o ciencia de datos es aprenderlo con Jupiter o Visual Basic ya que los cursos que veo en youtube lo hacen con este último pero para programar.,https://www.youtube.com/watch?v=GDkVq42LN7w
5vBgPR5UNXc,Is Data Science a good career?,41732,1319,8,codebasics,1210000,Education,0:00:21,2024-08-05T12:30:04.000Z,@codebasics,"Watch this video to know whether Data Science is a good career for you or not: https://www.youtube.com/watch?v=ax_NNtpSb0c


As per YouTube policy, links are not clickable, so you can copy and paste them into your browser to use them.",https://www.youtube.com/watch?v=5vBgPR5UNXc
5vBgPR5UNXc,Is Data Science a good career?,41732,1319,8,codebasics,1210000,Education,0:00:21,2024-08-05T12:30:04.000Z,@sirishabuduru6065,Link,https://www.youtube.com/watch?v=5vBgPR5UNXc
5vBgPR5UNXc,Is Data Science a good career?,41732,1319,8,codebasics,1210000,Education,0:00:21,2024-08-05T12:30:04.000Z,@HimanshuThakor-py2rf,Sir kya gujrati medium se kare to Kya aachi job milegi😢,https://www.youtube.com/watch?v=5vBgPR5UNXc
5vBgPR5UNXc,Is Data Science a good career?,41732,1319,8,codebasics,1210000,Education,0:00:21,2024-08-05T12:30:04.000Z,@Ayuba-l7n,❤,https://www.youtube.com/watch?v=5vBgPR5UNXc
5vBgPR5UNXc,Is Data Science a good career?,41732,1319,8,codebasics,1210000,Education,0:00:21,2024-08-05T12:30:04.000Z,@sabreraza5389,Sir please suggest me which is better after bsc maths. Msc data science or data science related certification or online free resources,https://www.youtube.com/watch?v=5vBgPR5UNXc
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89144,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@Analyticsvidhya,"Book FREE 1:1 Mentorship for Gen AI / Data Science
Link 🔗 https://bit.ly/4d2S2iP",https://www.youtube.com/watch?v=pRe6NIL56gg
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89144,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@ShaikYasmeen-z1y,😂 u are not a data scientist until u feel like data scientist is better than data analyst,https://www.youtube.com/watch?v=pRe6NIL56gg
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89144,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@mittasinfuid5867,"money is the point, why we all are here.",https://www.youtube.com/watch?v=pRe6NIL56gg
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89144,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@abhishrutimandal880,And what about a Data Science Engineer,https://www.youtube.com/watch?v=pRe6NIL56gg
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89144,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@saurabhagrawal3691,Impressive.,https://www.youtube.com/watch?v=pRe6NIL56gg
T08eJt9DlgU,Data Scientist vs Data Analyst - Which Is Right For You? (2024),92083,2455,51,CareerFoundry,280000,Education,0:07:02,2022-03-24T10:39:28.000Z,@sale7680,❤❤,https://www.youtube.com/watch?v=T08eJt9DlgU
T08eJt9DlgU,Data Scientist vs Data Analyst - Which Is Right For You? (2024),92083,2455,51,CareerFoundry,280000,Education,0:07:02,2022-03-24T10:39:28.000Z,@anthonyoliveti5548,I saw the video preview and I thought this guy was Aaron Paul (Jesse Pinkman) at first!,https://www.youtube.com/watch?v=T08eJt9DlgU
T08eJt9DlgU,Data Scientist vs Data Analyst - Which Is Right For You? (2024),92083,2455,51,CareerFoundry,280000,Education,0:07:02,2022-03-24T10:39:28.000Z,@smrasedujjaman2372,Thank you.. clear this complex topic,https://www.youtube.com/watch?v=T08eJt9DlgU
T08eJt9DlgU,Data Scientist vs Data Analyst - Which Is Right For You? (2024),92083,2455,51,CareerFoundry,280000,Education,0:07:02,2022-03-24T10:39:28.000Z,@PopoolaJoseph,You're quite eloquent.,https://www.youtube.com/watch?v=T08eJt9DlgU
T08eJt9DlgU,Data Scientist vs Data Analyst - Which Is Right For You? (2024),92083,2455,51,CareerFoundry,280000,Education,0:07:02,2022-03-24T10:39:28.000Z,@yilinmichel,"EXCELLENT PRESENTATION. CLEAR, SIMPLE, PRECISE...
CONGRATULATIONS! 
THANK YOU VERY MUCH.",https://www.youtube.com/watch?v=T08eJt9DlgU
A_MzXThZPgI,🔥Salary of a Data Scientist | How Much Do Data Scientists Make? | Intellipaat #Shorts #DataScientist,333399,11922,30,Intellipaat,11500000,Education,0:00:25,2024-08-18T13:00:17.000Z,@sakshamchanda1895,Le tax in corner : jyada khush mat ho beta ham hai idhar 😂,https://www.youtube.com/watch?v=A_MzXThZPgI
A_MzXThZPgI,🔥Salary of a Data Scientist | How Much Do Data Scientists Make? | Intellipaat #Shorts #DataScientist,333399,11922,30,Intellipaat,11500000,Education,0:00:25,2024-08-18T13:00:17.000Z,@Soot-e-Quran,(LPA)? Anyone please explain it,https://www.youtube.com/watch?v=A_MzXThZPgI
A_MzXThZPgI,🔥Salary of a Data Scientist | How Much Do Data Scientists Make? | Intellipaat #Shorts #DataScientist,333399,11922,30,Intellipaat,11500000,Education,0:00:25,2024-08-18T13:00:17.000Z,@Rajaraoji-hu7ej,What skill please tell,https://www.youtube.com/watch?v=A_MzXThZPgI
A_MzXThZPgI,🔥Salary of a Data Scientist | How Much Do Data Scientists Make? | Intellipaat #Shorts #DataScientist,333399,11922,30,Intellipaat,11500000,Education,0:00:25,2024-08-18T13:00:17.000Z,@Cinemascop17,"That is fuck*ng only 30lpa bro don't work for boss , work as  a boss ? Agree✅️",https://www.youtube.com/watch?v=A_MzXThZPgI
A_MzXThZPgI,🔥Salary of a Data Scientist | How Much Do Data Scientists Make? | Intellipaat #Shorts #DataScientist,333399,11922,30,Intellipaat,11500000,Education,0:00:25,2024-08-18T13:00:17.000Z,@shreyapardeshi3815,Don't expect 30lpa too much if u don't know about taxes😅😅....it in lakhs,https://www.youtube.com/watch?v=A_MzXThZPgI
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895793,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@codebasics,Do you want to learn technology from me? Here are my affordable video courses: https://codebasics.io/?utm_source=pin-comment&utm_medium=yt-h&utm_campaign=pin-comment&utm_id=youtube-hindi,https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895793,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@sureshkumarpantla,Yes. The reality of the workplace is different from what we think.,https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895793,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@Willie-Phillips,"This video is a great reality check for aspiring data scientists. Also, if anyone is looking to enhance their resume, I came across ResuBot which sounds interesting.",https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895793,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@KeithSanchez_410,"The challenges in data science jobs are often overlooked. Thanks for sharing your insights. Also, I've heard that ResuBot can help with resume formatting, which is a big plus.",https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895793,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@EugeneRyanChavez,I was looking for a way to spruce up my resume for data science roles and found out about Resubot. It seems like a helpful tool for anyone applying in this field.,https://www.youtube.com/watch?v=R6u5EBWAssY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935657,44249,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@greatlearning,"Register and and get free Certificate for the course: https://glacad.me/3kcgi7T
🔹 Topics Covered:
 Introduction - 00:00:00
1. Statistics vs Machine Learning - 00:02:22
2. Types of Statistics [Descriptive, Prescriptive and Predictive - 00:09:05
3. Types of Data - 1:50:45
4. Correlation – 2:46:02
5. Covariance – 2:52:33
6. Introduction to Probability – 4:26:55
7. Conditional Probability with Baye’s Theorem – 5:24:00
8. Binomial Distribution – 6:17:01
9. Poisson Distribution – 6:36:02",https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935657,44249,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@AvinashPandey-h1h,Hey can we get the same data sets for practice using which  the Professor has taught here??,https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935657,44249,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@teamindiat20wc68,Guys does he teach in the ML&AI PGP? Just curious,https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935657,44249,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@arkabhowmik2981,where to get csv file?,https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935657,44249,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@Yash-f2m,why you pushing same jy notebook every 3 min?,https://www.youtube.com/watch?v=Vfo5le26IhY
A83VFyWVYQk,Data Scientist Vs Machine Learning Engineer: Key Differences | Data Science | Machine Learning,99188,4213,21,SCALER,316000,Education,0:00:52,2022-09-30T13:30:02.000Z,@SCALER,Check out our FREE masterclasses from industry-leading experts here: https://www.scaler.com/events,https://www.youtube.com/watch?v=A83VFyWVYQk
A83VFyWVYQk,Data Scientist Vs Machine Learning Engineer: Key Differences | Data Science | Machine Learning,99188,4213,21,SCALER,316000,Education,0:00:52,2022-09-30T13:30:02.000Z,@HI-um4ww,Who earns more?,https://www.youtube.com/watch?v=A83VFyWVYQk
A83VFyWVYQk,Data Scientist Vs Machine Learning Engineer: Key Differences | Data Science | Machine Learning,99188,4213,21,SCALER,316000,Education,0:00:52,2022-09-30T13:30:02.000Z,@meee707,which one is good ml or ds,https://www.youtube.com/watch?v=A83VFyWVYQk
A83VFyWVYQk,Data Scientist Vs Machine Learning Engineer: Key Differences | Data Science | Machine Learning,99188,4213,21,SCALER,316000,Education,0:00:52,2022-09-30T13:30:02.000Z,@DIY_Foodie,"ai comes next step after data science....

data science - python, pandas, numpy, matplotlib, Statics, sql, and all ml algorithms.

ai - above data science + deep learning (nn, nlp, transformers) etc",https://www.youtube.com/watch?v=A83VFyWVYQk
A83VFyWVYQk,Data Scientist Vs Machine Learning Engineer: Key Differences | Data Science | Machine Learning,99188,4213,21,SCALER,316000,Education,0:00:52,2022-09-30T13:30:02.000Z,@sujithas8942,I'm so confused of choosing between data science and ai . can you tell me what can I take for my career path between these two. And also which technology is goona  be create massive changes in  future!!,https://www.youtube.com/watch?v=A83VFyWVYQk
CIdSwQqRKc4,Data Science Jobs Explained in 5 Minutes,19526,714,31,365 Data Science,334000,Education,0:05:29,2022-10-06T16:03:29.000Z,@365DataScience,🚀Sign up for Our Complete Data Science Training with 57% OFF: https://bit.ly/3sGBk7a,https://www.youtube.com/watch?v=CIdSwQqRKc4
CIdSwQqRKc4,Data Science Jobs Explained in 5 Minutes,19526,714,31,365 Data Science,334000,Education,0:05:29,2022-10-06T16:03:29.000Z,@Boat-xs8lm,Thank you for this lovely video,https://www.youtube.com/watch?v=CIdSwQqRKc4
CIdSwQqRKc4,Data Science Jobs Explained in 5 Minutes,19526,714,31,365 Data Science,334000,Education,0:05:29,2022-10-06T16:03:29.000Z,@BismaAli-ph1hj,This video is very helpfull for every bignner❤❤,https://www.youtube.com/watch?v=CIdSwQqRKc4
CIdSwQqRKc4,Data Science Jobs Explained in 5 Minutes,19526,714,31,365 Data Science,334000,Education,0:05:29,2022-10-06T16:03:29.000Z,@ibrahiimycl,"I am looking for a colleague to advance in the field of data science, someone I can exchange ideas with and learn together",https://www.youtube.com/watch?v=CIdSwQqRKc4
CIdSwQqRKc4,Data Science Jobs Explained in 5 Minutes,19526,714,31,365 Data Science,334000,Education,0:05:29,2022-10-06T16:03:29.000Z,@x80085k,So im assuming you’re a data scientist?,https://www.youtube.com/watch?v=CIdSwQqRKc4
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212159,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@asifsaifali,Is it enough for gate DA?,https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212159,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@rohityadav9896,In 2025 My manager suggested me to watch your video ❤ really ur Best teacher ✅,https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212159,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@jAI0102,"Dude, many mistakes in the explanation part. Wish you revise the video and re-upload it for the greater good of freashers. No disrespect.",https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212159,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@vishalxgaming,42:00:00,https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212159,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@realjarif7856,59:18 20/01/2025,https://www.youtube.com/watch?v=LZzq1zSL1bs
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737421,79027,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@BoqKessak,Who doesn't care about my comment?,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737421,79027,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@alexmeyburgh9668,Who is watching in 2025🎉,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737421,79027,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@yahyeabdukadirabdullahi3777,who is watching in 2025,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737421,79027,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@futuristic-dl3bi,15:00,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737421,79027,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@J3uma,This is well covered. First time I have watched a tutorial and finished understanding most parts. Brilliant presentation. Addicted to the teacher presenting ❤❤,https://www.youtube.com/watch?v=ua-CiDNNj30
OJyCtg6cdto,🔥Data Analyst Vs Data Scientist | Which is better for you ? #Shorts #Simplilearn,151299,7624,6,Simplilearn,4840000,Education,0:00:47,2024-08-06T15:23:06.000Z,@RasheedAhmed-k4z,Data scientist,https://www.youtube.com/watch?v=OJyCtg6cdto
OJyCtg6cdto,🔥Data Analyst Vs Data Scientist | Which is better for you ? #Shorts #Simplilearn,151299,7624,6,Simplilearn,4840000,Education,0:00:47,2024-08-06T15:23:06.000Z,@shivayadav9095,Data analytics 🎉,https://www.youtube.com/watch?v=OJyCtg6cdto
OJyCtg6cdto,🔥Data Analyst Vs Data Scientist | Which is better for you ? #Shorts #Simplilearn,151299,7624,6,Simplilearn,4840000,Education,0:00:47,2024-08-06T15:23:06.000Z,@Priya_412,Explained very easy😊,https://www.youtube.com/watch?v=OJyCtg6cdto
ungiC5ugka8,Data Science Vs Artificial Intelligence | Which Is Better Data Science Or AI | Intellipaat,50779,2053,20,Intellipaat,11500000,Education,0:01:00,2022-04-09T06:12:44.000Z,@SinchanaM-u7y,SIR should we take any entrance exam to pursue a degree in Artificial Intelligence or Data Science,https://www.youtube.com/watch?v=ungiC5ugka8
ungiC5ugka8,Data Science Vs Artificial Intelligence | Which Is Better Data Science Or AI | Intellipaat,50779,2053,20,Intellipaat,11500000,Education,0:01:00,2022-04-09T06:12:44.000Z,@ALLINONE-vy7io,Where is a link of this course😊,https://www.youtube.com/watch?v=ungiC5ugka8
ungiC5ugka8,Data Science Vs Artificial Intelligence | Which Is Better Data Science Or AI | Intellipaat,50779,2053,20,Intellipaat,11500000,Education,0:01:00,2022-04-09T06:12:44.000Z,@priyabalakrishnan6535,how to join,https://www.youtube.com/watch?v=ungiC5ugka8
ungiC5ugka8,Data Science Vs Artificial Intelligence | Which Is Better Data Science Or AI | Intellipaat,50779,2053,20,Intellipaat,11500000,Education,0:01:00,2022-04-09T06:12:44.000Z,@ashish_makwana9713,"Hello 
Is there any degree bca in ai and data science and can we pursue it and whats the future of that??",https://www.youtube.com/watch?v=ungiC5ugka8
ungiC5ugka8,Data Science Vs Artificial Intelligence | Which Is Better Data Science Or AI | Intellipaat,50779,2053,20,Intellipaat,11500000,Education,0:01:00,2022-04-09T06:12:44.000Z,@anokwumary-providencia7259,"good evening, pls I'm real really in a dilemma.
 I want to run a  Master's program aboard either in data Science artificial intelligence but I'm really confused. 
and I want to study something can that  get me a job quickly.",https://www.youtube.com/watch?v=ungiC5ugka8
pkJtIAsJIxU,SooOOooo...just how FAST is this PYTHON library for Data Science?,190702,10947,109,Nicholas Renotte,295000,Science & Technology,0:01:00,2023-02-16T11:19:52.000Z,@aryan8020,Want a tutorial,https://www.youtube.com/watch?v=pkJtIAsJIxU
pkJtIAsJIxU,SooOOooo...just how FAST is this PYTHON library for Data Science?,190702,10947,109,Nicholas Renotte,295000,Science & Technology,0:01:00,2023-02-16T11:19:52.000Z,@mrmuranga,yes please let's have a full polars tutorial to analyse a kaggle dataset,https://www.youtube.com/watch?v=pkJtIAsJIxU
pkJtIAsJIxU,SooOOooo...just how FAST is this PYTHON library for Data Science?,190702,10947,109,Nicholas Renotte,295000,Science & Technology,0:01:00,2023-02-16T11:19:52.000Z,@Gotit-ne4qb,Kaggle competition tutorial,https://www.youtube.com/watch?v=pkJtIAsJIxU
pkJtIAsJIxU,SooOOooo...just how FAST is this PYTHON library for Data Science?,190702,10947,109,Nicholas Renotte,295000,Science & Technology,0:01:00,2023-02-16T11:19:52.000Z,@solomonmonday2942,"Yes Sir Nick, Kaggle competition, If it can be a live stream

Thanks",https://www.youtube.com/watch?v=pkJtIAsJIxU
pkJtIAsJIxU,SooOOooo...just how FAST is this PYTHON library for Data Science?,190702,10947,109,Nicholas Renotte,295000,Science & Technology,0:01:00,2023-02-16T11:19:52.000Z,@chuckbecker4983,Using the right tool for the job: DuckDB.,https://www.youtube.com/watch?v=pkJtIAsJIxU
-JOoeynadEQ,Guided Data Science Projects for Your Resume!📄👨‍💼  #dataanalysis #datascience  #data  #shorts,165234,10130,30,codebasics,1210000,Education,0:00:45,2023-09-05T12:30:00.000Z,@user-rc2uc1kv6w,koi import export datasets pe project hai kya?,https://www.youtube.com/watch?v=-JOoeynadEQ
-JOoeynadEQ,Guided Data Science Projects for Your Resume!📄👨‍💼  #dataanalysis #datascience  #data  #shorts,165234,10130,30,codebasics,1210000,Education,0:00:45,2023-09-05T12:30:00.000Z,@DineshRoy-fl1jw,how much English is required for data analysis job,https://www.youtube.com/watch?v=-JOoeynadEQ
-JOoeynadEQ,Guided Data Science Projects for Your Resume!📄👨‍💼  #dataanalysis #datascience  #data  #shorts,165234,10130,30,codebasics,1210000,Education,0:00:45,2023-09-05T12:30:00.000Z,@lataparit8117,😊,https://www.youtube.com/watch?v=-JOoeynadEQ
-JOoeynadEQ,Guided Data Science Projects for Your Resume!📄👨‍💼  #dataanalysis #datascience  #data  #shorts,165234,10130,30,codebasics,1210000,Education,0:00:45,2023-09-05T12:30:00.000Z,@lataparit8117,😊,https://www.youtube.com/watch?v=-JOoeynadEQ
-JOoeynadEQ,Guided Data Science Projects for Your Resume!📄👨‍💼  #dataanalysis #datascience  #data  #shorts,165234,10130,30,codebasics,1210000,Education,0:00:45,2023-09-05T12:30:00.000Z,@cvino0618,so why would I want projects that were code alongs that a thousand other people have done in my portfolio ?,https://www.youtube.com/watch?v=-JOoeynadEQ
zB0Ap_SlVao,Future of data science jobs,177923,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@codebasics,Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177923,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@fazdatasciencetechcodingml5662,Thanks,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177923,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@Thinkersmust,Shree radha shree krishna shree radha shree krishna shriradhavallabshriharivansh jai maa durga jai gyatri mata ji ki jai ho om namah shivay❤❤❤❤❤,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177923,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@amjad2798,Demand is becoming less and Supply for Data jobs is becoming more because of layoffs and business process optimisations.,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177923,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@GrayCatPI,Data science is evolving rapidly. What are the most critical skills data scientists should focus on to stay relevant in the future job market?,https://www.youtube.com/watch?v=zB0Ap_SlVao
